userid,user_profile_description,follower_count,following_count,account_creation_date,account_language,ratio_follower_to_following,descr_len,days_since_creation,avg_tweet_len,avg_hashtag_num,avg_hashtag_char_num,avg_mentions_num,avg_urls_num,tweet_url_ratio,retweet_rate,retweet_url_rate,tweet_std,avg_tweets_per_day
529194523,,11, 0,19/03/2012,en, 0,0,2479, 31.5,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,2.0
529208240,,9, 58,19/03/2012,en, 0.15517,0,2479, 69.51765,0.07059,13.33333, 0.11765,0.25882,0.25882, 0.09412,0.01176,0.84915,1.44068
529211005,新築、大規模修繕、定期メンテナンス、日常清掃、ハウスクリーニング、防犯フィルム、車クリーニング、ガラスエッチング加工と幅広く営んでおります。 業務用Twitter！,3, 2,19/03/2012,en, 1.5,83,2479, 49.45455,0.72727,4.25, 0.0,0.27273,0.27273, 0.0,0.0,1.46969,2.2
529215121,cars and bikes are my thing but everything else is ok too!,11, 25,19/03/2012,en, 0.44,59,2479, 57.66667,0.11111,5.0, 0.11111,0.22222,0.22222, 0.11111,0.11111,0.45175,1.28571
529220450,,3, 2,19/03/2012,en, 1.5,0,2479, 48.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
529243586,,2, 12,19/03/2012,en, 0.16667,0,2479, 34.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,1.0
529244346,Baikramahtidak sombong,53, 182,19/03/2012,en, 0.29121,24,2479, 84.688,0.112,6.92857, 0.504,0.024,0.024, 0.36,0.008,1.25346,1.64474
529245981,Grafiker -Freelancer - Grafik tasarım işleri Kartvizit - Logo - Elilanı - afiş - sosyal medya tasarımları için DM,16, 373,19/03/2012,en, 0.0429,113,2479, 121.73333,4.4,7.56061, 0.0,0.6,0.6, 0.0,0.0,0.53294,1.15385
529251748,,0, 0,19/03/2012,en, 0,0,2479, 100.0,1.0,3.0, 0.0,2.0,1.0, 0.0,0.0,0.0,1.0
529257762,,1, 40,19/03/2012,en, 0.025,0,2479, 98.33333,0.16667,16.0, 1.33333,0.0,0.0, 0.66667,0.0,0.4,1.2
529261088,line:adriiinata,455, 284,19/03/2012,en, 1.60211,15,2479, 74.40201,0.04523,8.88889, 0.43216,0.84925,0.8392, 0.09548,0.03015,1.1369,1.73043
529262068,i m simple boy nd doing study live with my family nd unmerrid.,4, 47,19/03/2012,en, 0.08511,62,2479, 40.83333,0.0,0, 0.16667,0.0,0.0, 0.0,0.0,0.8165,2.0
529266934,Blog de android en español con especial atención a aplicaciones y recursos de android. Consultas aportaciones y mucho más!!,11, 45,19/03/2012,en, 0.24444,125,2479, 116.23932,0.10256,7.25, 0.96581,0.63248,0.63248, 0.91453,0.61538,4.35114,4.17857
529269319,,0, 0,19/03/2012,en, 0,0,2479, 5.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
529293732,,1, 0,19/03/2012,en, 0,0,2479, 42.5,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,2.0
529294216,,6, 9,19/03/2012,en, 0.66667,0,2479, 7.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
529294903,I am not ordinary ;),5, 53,19/03/2012,en, 0.09434,20,2479, 72.06838,0.16239,9.94737, 0.7094,0.08547,0.08547, 0.05983,0.0,5.94594,3.25
529307825,,31, 141,19/03/2012,en, 0.21986,0,2479, 75.08696,0.0,0, 0.0,0.78261,0.78261, 0.0,0.0,0.5,11.5
529315103,PIN:25E40B3D - دكتاتوري - متذوق للشعر - من يفهمني يملكني تراني قروب أشعار,31, 127,19/03/2012,en, 0.24409,73,2479, 70.58333,0.02083,5.0, 0.34028,0.02778,0.02778, 0.01389,0.0,21.76327,14.4
529316667,,0, 2,19/03/2012,en, 0.0,0,2479, 4.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
529332607,,0, 30,19/03/2012,en, 0.0,0,2479, 10.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,1.0
529355736,living what some may say the dream but I'm here live,221, 1558,19/03/2012,en, 0.14185,54,2479, 64.56061,0.0101,12.0, 0.92424,0.00505,0.00505, 0.0101,0.0,3.69838,3.14286
529366554,,0, 2,19/03/2012,en, 0.0,0,2479, 32.0,0.5,13.0, 0.0,0.0,0.0, 0.0,0.0,0.0,2.0
529378235,,4, 3,19/03/2012,en, 1.33333,0,2479, 97.625,0.75,6.5, 0.0,0.875,0.875, 0.0,0.0,0.34993,1.14286
529379678,Danielle 👫❤️,387, 670,19/03/2012,en, 0.57761,12,2479, 102.9949,0.06122,7.16667, 0.96939,0.13776,0.13776, 0.72449,0.02041,2.80902,3.37931
529389735,,0, 1,19/03/2012,en, 0.0,0,2479, 41.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
529401065,,0, 0,19/03/2012,en, 0,0,2479, 103.0,0.0,0, 1.0,1.0,1.0, 0.0,0.0,0.0,1.0
529412995,,1, 0,19/03/2012,en, 0,0,2479, 70.0,0.0,0, 0.0,1.0,1.0, 0.0,0.0,0.0,1.0
529415265,Hi everybody! I'm Eni a fashion and series lover girl from Hungary! Follow me if you want! ;),5, 38,19/03/2012,en, 0.13158,93,2479, 83.26667,0.0,0, 0.33333,0.06667,0.06667, 0.06667,0.06667,1.88442,2.14286
529418276,,25, 250,19/03/2012,en, 0.1,0,2479, 117.125,1.0625,14.11765, 1.5625,0.125,0.0625, 0.75,0.0625,1.5476,1.77778
529422763,,14, 0,19/03/2012,en, 0,0,2479, 73.16,1.0,6.35, 0.0,1.0,1.0, 0.0,0.0,0.0,200.0
529424038,sou uma pessoa sincera e humildeque adora novas amizades...,7, 119,19/03/2012,en, 0.05882,60,2479, 87.08333,0.0,0, 0.58333,0.25,0.25, 0.08333,0.08333,0.86603,1.5
529437995,22 modern day hippie. Tatted Artist. Drawing something prolific while GOOD music is in my ear with my head in the clouds and Cali bud in my lungs :),24, 0,19/03/2012,en, 0,149,2479, 64.56863,0.17647,8.0, 0.64706,0.09804,0.09804, 0.09804,0.0,5.77077,3.92308
529468203,,0, 0,19/03/2012,en, 0,0,2479, 17.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
529495552,,2, 24,19/03/2012,en, 0.08333,0,2479, 14.0,1.0,13.0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
529498283,,4, 86,19/03/2012,en, 0.04651,0,2479, 75.21429,0.28571,9.0, 0.25,0.91071,0.89286, 0.01786,0.01786,0.56394,1.24444
529504038,,0, 7,19/03/2012,en, 0.0,0,2479, 12.2,0.0,0, 0.0,0.0,0.0, 0.0,0.0,1.5,2.5
529508066,,8, 6,19/03/2012,en, 1.33333,0,2479, 53.27273,0.54545,20.5, 1.09091,0.0,0.0, 0.09091,0.0,1.47902,2.75
529523885,Reportero en http://t.co/ezLdnAJY ¡Me escape del ecotrón! Creado: 17-01-2011 / Recompensas: 29192,13, 17,19/03/2012,en, 0.76471,98,2479, 74.84848,0.0,0, 0.60606,0.24242,0.24242, 0.06061,0.06061,0.723,1.5
529525475,,0, 4,19/03/2012,en, 0.0,0,2479, 18.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
529530859,,25, 84,19/03/2012,en, 0.29762,0,2479, 84.46667,0.0,0, 0.46667,0.0,0.0, 0.0,0.0,2.09956,2.14286
529541793,,1, 1,19/03/2012,en, 1.0,0,2479, 15.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,1.0
529551291,,3, 12,19/03/2012,en, 0.25,0,2479, 101.5,0.375,12.83333, 1.25,0.25,0.25, 0.625,0.1875,0.49793,1.45455
529552497,Conservative married believe in fairness i get to keep every penny except 10% lol! Saved by the blood ft.smith,126, 236,19/03/2012,en, 0.5339,110,2479, 113.72131,0.82514,8.62252, 1.10929,0.22404,0.22404, 0.71038,0.16393,1.81284,2.44
529557651,,0, 3,19/03/2012,en, 0.0,0,2479, 45.04167,0.0,0, 0.875,1.0,1.0, 0.0,0.0,0.0,24.0
529576822,,3, 10,19/03/2012,en, 0.3,0,2479, 68.0,0.0,0, 1.0,0.0,0.0, 0.5,0.0,0.0,1.0
529583002,,0, 5,19/03/2012,en, 0.0,0,2479, 80.5,0.0,0, 1.25,0.25,0.25, 0.5,0.25,0.0,1.0
529622565,,10, 109,19/03/2012,en, 0.09174,0,2479, 55.5,0.0,0, 0.5,0.25,0.25, 0.0,0.0,0.0,1.0
529646885,,2, 14,19/03/2012,en, 0.14286,0,2479, 32.38462,0.15385,17.0, 0.30769,0.23077,0.23077, 0.15385,0.0,1.77169,2.16667
529648344,,0, 1,19/03/2012,en, 0.0,0,2479, 6.5,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,2.0
529655618,,1, 503,19/03/2012,en, 0.00199,0,2479, 60.67,0.0,0, 0.0,0.0,0.0, 0.0,0.0,3.02034,7.14286
529658786,,4, 41,19/03/2012,en, 0.09756,0,2479, 48.0,0.33333,18.0, 0.66667,0.0,0.0, 0.33333,0.0,0.5,1.5
529658947,,249, 86,19/03/2012,en, 2.89535,0,2479, 78.42857,0.60847,11.7913, 1.18519,0.0582,0.0582, 0.40212,0.02116,1.78145,1.90909
529662019,,24, 58,19/03/2012,en, 0.41379,0,2479, 45.8,0.0,0, 0.3,0.4,0.4, 0.1,0.0,1.26491,2.0
529665494,,13, 89,19/03/2012,en, 0.14607,0,2479, 41.0,0.02326,11.0, 0.67442,0.09302,0.09302, 0.04651,0.02326,2.2663,3.30769
529670512,,0, 5,19/03/2012,en, 0.0,0,2479, 104.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,1.0
529670648,,0, 17,19/03/2012,en, 0.0,0,2479, 62.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
529691408,,90, 53,19/03/2012,en, 1.69811,0,2479, 64.88489,0.01439,12.5, 0.55396,0.03597,0.03597, 0.83453,0.02878,2.19215,2.35593
529692915,,0, 11,19/03/2012,en, 0.0,0,2479, 116.0,0.0,0, 0.0,1.0,1.0, 0.0,0.0,0.0,1.0
529698013,,0, 4,19/03/2012,en, 0.0,0,2479, 46.5,0.0,0, 0.5,0.0,0.0, 0.0,0.0,0.0,1.0
529703608,,14, 31,19/03/2012,en, 0.45161,0,2479, 79.28,0.0,0, 0.48,0.04,0.04, 0.2,0.0,1.07497,1.66667
529705900,We are GDM Group Corp where our very best Realtor's can assist you on your real estate needs! Contact us at (602) 845 - 8959,2, 16,19/03/2012,en, 0.125,125,2479, 89.69231,0.07692,4.0, 0.07692,0.07692,0.07692, 0.0,0.0,1.34371,2.16667
529711176,,1, 3,19/03/2012,en, 0.33333,0,2479, 15.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,2.0
529713140,Purveyor of fine cakey delicacies established 2011. All occasions catered for and vintage tea parties too!,37, 62,19/03/2012,en, 0.59677,107,2479, 75.86047,0.2907,7.68, 0.53488,0.04651,0.04651, 0.06977,0.01163,2.57419,2.77419
529714494,,0, 0,19/03/2012,en, 0,0,2479, 63.45833,0.0,0, 0.0,0.25,0.25, 0.0,0.0,2.16025,2.66667
529721088,Drawing is my life and music keeps me going. Cookies.,34, 216,19/03/2012,en, 0.15741,53,2479, 87.6443,1.79866,7.9291, 0.40268,0.68456,0.65772, 0.26846,0.07383,3.55166,3.31111
529725022,,2, 0,19/03/2012,en, 0,0,2479, 101.0,0.0,0, 1.0,1.0,1.0, 0.0,0.0,0.0,1.0
529729578,réseau social francais,2, 27,19/03/2012,en, 0.07407,22,2479, 85.61972,0.08451,6.5, 0.05634,1.09859,0.92958, 0.0,0.0,1.05398,1.65116
529735394,Jugador del C.D Numancia y amante de lqsa (:,466, 366,19/03/2012,en, 1.27322,44,2479, 77.4497,0.13018,10.0, 1.13018,0.08284,0.08284, 0.63905,0.05325,0.98135,1.55046
529737580,,1, 44,19/03/2012,en, 0.02273,0,2479, 91.12,0.995,21.67337, 1.99,0.0,0.0, 0.0,0.0,48.34827,66.66667
529737640,simply by association and nothing else,36, 137,19/03/2012,en, 0.26277,38,2479, 107.305,0.435,9.29885, 1.665,0.595,0.595, 0.595,0.315,1.67548,2.29885
746647039287517184,,3, 4,25/06/2016,en, 0.75,0,920, 32.0,0.33333,10.0, 0.66667,0.0,0.0, 0.33333,0.0,0.0,3.0
529757730,,0, 12,19/03/2012,en, 0.0,0,2479, 12.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
529758512,,12, 29,19/03/2012,en, 0.41379,0,2479, 44.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.5,1.5
529759315,soy mdio alto mor3no tngo el plo xino ojos d color ngro y m gusta la musica d gnero d rockpopalternativo,2, 33,19/03/2012,en, 0.06061,106,2479, 50.33333,0.0,0, 0.33333,0.0,0.0, 0.0,0.0,0.5,1.5
529760285,,1, 4,19/03/2012,en, 0.25,0,2479, 136.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,1.0
529780937,Scheiß auf Vergangenheit - denn heute zählt die Gegenwart!,5, 17,19/03/2012,en, 0.29412,58,2479, 61.015,0.0,0, 0.0,0.24,0.235, 0.0,0.0,0.76303,1.33333
529783598,,21, 83,19/03/2012,en, 0.25301,0,2479, 52.2766,0.03191,12.0, 0.62766,0.1383,0.1383, 0.02128,0.0,2.69419,1.91837
529793497,,4, 8,19/03/2012,en, 0.5,0,2479, 52.36913,0.67114,6.01, 0.05369,0.41611,0.39597, 0.05369,0.00671,1.0718,1.61957
529794806,¡ REAL MADRID ! ESPAÑOL,229, 253,19/03/2012,en, 0.90514,23,2479, 81.20755,0.27044,5.4186, 0.77358,0.13836,0.13836, 0.7673,0.09434,1.52567,2.30435
529798219,,6, 0,19/03/2012,en, 0,0,2479, 43.0,0.0,0, 1.0,1.0,1.0, 0.0,0.0,0.0,1.0
529856709,,0, 2,19/03/2012,en, 0.0,0,2479, 70.11111,0.0,0, 0.11111,0.77778,0.77778, 0.0,0.0,0.0,1.0
529919697,,4, 13,19/03/2012,en, 0.30769,0,2479, 22.0,0.0,0, 0.0,1.0,1.0, 0.0,0.0,0.34993,1.14286
529926543,,3, 1,20/03/2012,en, 3.0,0,2478, 78.5,0.0,0, 0.0,0.0,0.0, 0.5,0.0,0.0,2.0
529933188,Romeo Valentinmi debilidad !!!,5, 57,20/03/2012,en, 0.08772,31,2478, 79.71053,0.05263,14.0, 0.47368,0.13158,0.13158, 0.13158,0.02632,1.20176,1.65217
529958637,,2, 4,20/03/2012,en, 0.5,0,2478, 18.0,0.0,0, 0.0,0.5,0.5, 0.0,0.0,0.0,2.0
530029872,,0, 8,20/03/2012,en, 0.0,0,2478, 117.355,0.96,20.63542, 1.815,0.0,0.0, 0.0,0.0,52.33546,50.0
530787033,@DizzyWright #SmokeOutConversations April 20TH !!,6, 27,20/03/2012,en, 0.22222,49,2478, 74.07692,0.07692,21.0, 1.30769,0.69231,0.53846, 0.30769,0.07692,0.5,6.5
530793552,,11, 65,20/03/2012,en, 0.16923,0,2478, 23.33333,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,3.0
530795302,,2, 0,20/03/2012,en, 0,0,2478, 66.71429,0.0,0, 0.92857,1.0,1.0, 0.0,0.0,0.0,1.0
530798548,,2, 73,20/03/2012,en, 0.0274,0,2478, 28.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
530811080,,0, 0,20/03/2012,en, 0,0,2478, 85.6,0.0,0, 0.4,0.8,0.8, 0.2,0.0,0.0,1.0
530820437,,262, 310,20/03/2012,en, 0.84516,0,2478, 101.66667,0.08333,4.0, 1.75,0.83333,0.83333, 0.0,0.0,1.03016,1.71429
3125999173,girls,79, 95,01/04/2015,en, 0.83158,5,1371, 46.78873,0.02817,14.0, 0.78873,0.19718,0.19718, 0.4507,0.1831,5.94942,4.73333
530846408,,12, 183,20/03/2012,en, 0.06557,0,2478, 64.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,1.0
530861081,Amber Monarch. Going to school for Radiography! Short and fun spirited,130, 355,20/03/2012,en, 0.3662,70,2478, 52.31383,0.01064,16.0, 0.11702,0.00532,0.00532, 0.03723,0.0,1.40659,1.97895
530867611,,35, 1,20/03/2012,en, 35.0,0,2478, 63.75,1.0,9.0, 0.0,1.0,1.0, 0.0,0.0,0.23596,1.03627
530868265,,0, 3,20/03/2012,en, 0.0,0,2478, 88.0,0.0,0, 1.0,1.0,1.0, 0.0,0.0,0.0,1.0
530890930,,37, 90,20/03/2012,en, 0.41111,0,2478, 104.69565,0.30435,10.14286, 0.21739,0.13043,0.13043, 0.17391,0.04348,0.58824,1.35294
530893811,,0, 1,20/03/2012,en, 0.0,0,2478, 19.83333,0.0,0, 0.16667,0.0,0.0, 0.0,0.0,0.0,1.0
530899303,,0, 2,20/03/2012,en, 0.0,0,2478, 7.0,0.0,0, 0.5,0.0,0.0, 0.0,0.0,0.0,2.0
530900794,,0, 5,20/03/2012,en, 0.0,0,2478, 25.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,2.0
530913035,,0, 2,20/03/2012,en, 0.0,0,2478, 44.66667,0.0,0, 0.0,0.33333,0.33333, 0.0,0.0,0.0,1.0
530914358,,0, 10,20/03/2012,en, 0.0,0,2478, 6.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,2.0
530922302,,2, 1,20/03/2012,en, 2.0,0,2478, 89.0,0.0,0, 0.0,1.0,1.0, 0.0,0.0,0.0,1.0
530924256,,3, 5,20/03/2012,en, 0.6,0,2478, 77.0,0.0,0, 1.0,1.0,1.0, 0.0,0.0,0.0,1.0
530930875,,0, 11,20/03/2012,en, 0.0,0,2478, 35.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,3.0
530944008,,1, 8,20/03/2012,en, 0.125,0,2478, 9.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
530944755,,2, 23,20/03/2012,en, 0.08696,0,2478, 114.5,0.25,17.0, 0.75,0.25,0.25, 0.25,0.0,0.0,1.0
530946637,أبسط مما تتوقع وأصعب مما تظن.,419, 200,20/03/2012,en, 2.095,30,2478, 73.345,0.135,15.25926, 1.48,0.12,0.12, 0.11,0.0,2.65365,2.73973
530947416,Siempre loco nunca más triste,308, 182,20/03/2012,en, 1.69231,30,2478, 67.845,0.025,5.6, 0.9,0.08,0.08, 0.83,0.0,8.6442,16.66667
530984996,,112, 139,20/03/2012,en, 0.80576,0,2478, 59.25197,0.07874,12.8, 0.73228,0.26772,0.26772, 0.45669,0.2126,6.69607,7.47059
530986114,,1, 7,20/03/2012,en, 0.14286,0,2478, 30.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,1.0
530990572,Erniajahlah,1, 19,20/03/2012,en, 0.05263,11,2478, 39.0,0.0,0, 0.0,0.5,0.5, 0.0,0.0,0.0,1.0
530993598,Big Savings on Every Purchase with online voucher ode and Online Discoun Voucher Code.,9, 409,20/03/2012,en, 0.022,86,2478, 67.69444,0.22222,9.0, 0.02778,0.0,0.0, 0.0,0.0,0.41458,1.125
531007540,,0, 1,20/03/2012,en, 0.0,0,2478, 19.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,1.0
531022005,,18, 14,20/03/2012,en, 1.28571,0,2478, 51.27027,0.09459,6.85714, 0.44595,0.5,0.5, 0.0,0.0,1.58187,1.89744
531024537,新潟市の買い取り専門リサイクルショップ「にいがたリサイクルショップもり」です！,16, 0,20/03/2012,en, 0,39,2478, 52.90625,0.0,0, 0.0,1.0,0.98438, 0.0,0.0,0.38095,1.04918
531035693,So it was option three talk in person and come to a mutual understanding. Can hang out and all that jazz no dating. Yay?,1, 0,20/03/2012,en, 0,122,2478, 104.17576,0.96364,14.0, 0.0,1.0,1.0, 0.0,0.0,55.5,82.5
531043473,Hey Evryone oUt der.. M an !6 years CheekY gurl From AmpanG .. lOve tOw ChaT anD twEet.. anYone Can FollOw me ! iTs mY pleAsurE ! :)) chiLl guys !,3, 0,20/03/2012,en, 0,146,2478, 30.8125,0.0,0, 0.3125,0.0,0.0, 0.0625,0.0,0.4714,1.33333
531045281,,0, 0,20/03/2012,en, 0,0,2478, 20.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
531059000,,0, 4,20/03/2012,en, 0.0,0,2478, 30.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.4714,1.33333
531066697,とっくに成人済。アニメ、漫画、乙女ゲ、NL大好きですがBLGLもすき👼舞台にライブに色々いきます。基本壁打ち、語彙力は完全にしんでいる…👽UNICITY.BROTHERS.CLUBGNU,37, 165,20/03/2012,en, 0.22424,93,2478, 78.535,0.16,6.1875, 0.425,0.135,0.125, 0.24,0.07,1.05145,1.66667
531067846,,3, 8,20/03/2012,en, 0.375,0,2478, 59.57143,0.14286,6.0, 0.42857,0.57143,0.57143, 0.0,0.0,2.5,3.5
531075594,,1, 26,20/03/2012,en, 0.03846,0,2478, 47.0,0.0,0, 0.75,0.25,0.25, 0.0,0.0,0.0,1.0
531076177,,5, 20,20/03/2012,en, 0.25,0,2478, 50.44444,0.0,0, 0.77778,0.0,0.0, 0.0,0.0,0.5,4.5
531094338,@miturururu の規制用アカウントです。緑間受けもぐもぐ┌(┌^o^)┐,262, 303,20/03/2012,en, 0.86469,40,2478, 23.615,0.0,0, 0.0,0.0,0.0, 0.0,0.0,22.08821,16.66667
531097477,,0, 0,20/03/2012,en, 0,0,2478, 20.0,0.0,0, 0.0,1.0,1.0, 0.0,0.0,0.4714,1.33333
531098901,,1, 21,20/03/2012,en, 0.04762,0,2478, 131.0,0.0,0, 0.5,0.5,0.5, 0.0,0.0,0.0,1.0
531110296,,20, 93,20/03/2012,en, 0.21505,0,2478, 96.73684,0.05263,5.0, 0.63158,0.31579,0.26316, 0.15789,0.0,0.39031,1.1875
531112642,,6, 15,20/03/2012,en, 0.4,0,2478, 89.09524,0.47619,11.4, 0.19048,0.04762,0.04762, 0.04762,0.0,0.21794,1.05
531113019,|-|YESI 08.09.98 |-| AM 16.02.12 |-| DRUMMER |-| *YA--HA* |-| :*,132, 0,20/03/2012,en, 0,64,2478, 72.36,0.035,7.14286, 0.395,0.005,0.005, 0.0,0.0,15.07692,15.38462
531113861,,0, 0,20/03/2012,en, 0,0,2478, 32.75,0.0,0, 0.5,1.0,1.0, 0.0,0.0,0.0,4.0
531130357,,1, 14,20/03/2012,en, 0.07143,0,2478, 25.66667,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,3.0
531137841,,2, 15,20/03/2012,en, 0.13333,0,2478, 29.0,0.0,0, 2.0,0.0,0.0, 0.0,0.0,0.0,1.0
531140382,Di atas bumi di bawah langit,210, 198,20/03/2012,en, 1.06061,29,2478, 68.56566,0.0303,7.5, 0.72727,0.36869,0.36869, 0.08081,0.0,4.83652,2.0625
531147863,◆Death I Amのドラマー◆https://t.co/R5MY7hbyiF◆,250, 356,20/03/2012,en, 0.70225,41,2478, 84.8,0.045,7.33333, 0.775,0.37,0.37, 0.52,0.19,0.85476,1.42857
531162066,,21, 93,20/03/2012,en, 0.22581,0,2478, 29.77778,0.0,0, 0.66667,0.0,0.0, 0.11111,0.0,0.33072,1.125
531172583,,0, 0,20/03/2012,en, 0,0,2478, 31.5,0.0,0, 0.75,1.0,1.0, 0.0,0.0,0.0,4.0
531191729,,0, 0,20/03/2012,en, 0,0,2478, 42.5,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,2.0
531191869,,0, 0,20/03/2012,en, 0,0,2478, 32.0,0.0,0, 1.0,1.0,1.0, 0.0,0.0,0.0,4.0
531201099,,2, 0,20/03/2012,en, 0,0,2478, 138.0,3.0,9.66667, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
531203119,,0, 0,20/03/2012,en, 0,0,2478, 34.25,0.0,0, 1.0,1.0,1.0, 0.0,0.0,0.0,4.0
531208540,,15, 112,20/03/2012,en, 0.13393,0,2478, 25.12195,0.02439,10.0, 0.2439,0.26829,0.26829, 0.0,0.0,1.20955,1.46429
531210466,,0, 0,20/03/2012,en, 0,0,2478, 31.75,0.0,0, 0.25,1.0,1.0, 0.0,0.0,0.0,4.0
531218967,,0, 0,20/03/2012,en, 0,0,2478, 34.5,0.0,0, 0.75,1.0,1.0, 0.0,0.0,0.0,4.0
531219103,,0, 0,20/03/2012,en, 0,0,2478, 31.25,0.0,0, 1.0,1.0,1.0, 0.0,0.0,0.0,4.0
531219777,,0, 0,20/03/2012,en, 0,0,2478, 33.25,0.0,0, 0.75,1.0,1.0, 0.0,0.0,0.0,4.0
531221531,,0, 6,20/03/2012,en, 0.0,0,2478, 94.5,0.75,7.66667, 0.0,1.0,1.0, 0.0,0.0,0.0,1.0
531222625,,0, 0,20/03/2012,en, 0,0,2478, 33.75,0.0,0, 0.75,1.0,1.0, 0.0,0.0,0.0,4.0
531226133,宇宙。無限大。,35, 55,20/03/2012,en, 0.63636,7,2478, 34.94444,0.10556,6.84211, 0.92778,0.11667,0.11667, 0.02778,0.00556,1.74631,1.63636
531226413,,0, 0,20/03/2012,en, 0,0,2478, 32.0,0.0,0, 0.75,1.0,1.0, 0.0,0.0,0.0,4.0
531231511,طاحسه في كلية الحقوق,34, 96,20/03/2012,en, 0.35417,20,2478, 106.94643,0.125,4.14286, 0.57143,0.0,0.0, 0.0,0.0,16.8226,14.0
531234131,موظفة بوزارة التربية والتعليم,1, 13,20/03/2012,en, 0.07692,29,2478, 51.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
531241378,how did you even get here look okay it's an awkward situation but if you get on your way I won't tell anyone no one has to know about this,26, 46,20/03/2012,en, 0.56522,140,2478, 117.57,0.0,0, 1.3,0.52,0.52, 0.125,0.015,1.5701,1.8018
531245814,,0, 0,20/03/2012,en, 0,0,2478, 34.25,0.0,0, 0.5,1.0,1.0, 0.0,0.0,0.0,4.0
531254107,,0, 0,20/03/2012,en, 0,0,2478, 34.25,0.0,0, 0.75,1.0,1.0, 0.0,0.0,0.0,4.0
531263387,Contact me on 07089000077 email me at sheif4boyz@yahoo.co.uk or sheif4boyz@gmail.com,151, 250,20/03/2012,en, 0.604,84,2478, 80.3,0.17143,11.16667, 0.98571,0.27143,0.25714, 0.37143,0.05714,1.11433,1.59091
531267061,خريجة جامعة ألقصيم -الاقتصاد والادارة,104, 143,20/03/2012,en, 0.72727,37,2478, 64.44949,0.07576,12.86667, 0.77273,0.02525,0.02525, 0.22727,0.0101,1.41758,1.72174
531280221,Home of the Tony Gates Morning Show and 100% Non-stop Classic Rock All Day!,377, 264,20/03/2012,en, 1.42803,75,2478, 106.545,0.07,8.57143, 0.57,0.8,0.8, 0.04,0.0,0.95668,2.10526
531286522,ひまなときにボソッとね。,2, 0,20/03/2012,en, 0,12,2478, 46.07143,0.0,0, 0.78571,0.07143,0.07143, 0.14286,0.07143,0.82916,1.75
531296859,,12, 77,20/03/2012,en, 0.15584,0,2478, 76.2,0.2,4.0, 0.2,0.4,0.4, 0.2,0.0,0.43301,1.25
531301786,,0, 0,20/03/2012,en, 0,0,2478, 32.5,0.0,0, 0.75,1.0,1.0, 0.0,0.0,0.0,4.0
531303690,,0, 0,20/03/2012,en, 0,0,2478, 32.0,0.0,0, 1.0,1.0,1.0, 0.0,0.0,0.0,4.0
531315288,,0, 6,20/03/2012,en, 0.0,0,2478, 87.0,0.0,0, 1.0,0.0,0.0, 1.0,0.0,0.0,1.0
531328193,,90, 3,20/03/2012,en, 30.0,0,2478, 77.5873,0.12169,8.82609, 0.79365,0.00529,0.00529, 0.25926,0.00529,8.27805,7.875
531331363,,0, 7,20/03/2012,en, 0.0,0,2478, 128.0,0.0,0, 2.0,0.0,0.0, 1.0,0.0,0.0,2.0
